Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/11/24,13:00,2024,Wednesday,1446997,240764993,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",CLAYTON ST \ FULTON ST,Park,Lone Mountain/USF,37.77539063,-122.449707
12/11/24,22:00,2024,Wednesday,1446998,240767301,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",19TH ST \ EUREKA ST,Mission,Castro/Upper Market,37.75909424,-122.4381104
12/11/24,7:30,2024,Wednesday,1447009,240767561,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, <$50",FRANCISCO ST \ TAYLOR ST,Central,North Beach,37.80448151,-122.4150543
12/11/24,16:40,2024,Wednesday,1447017,240767743,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",ANKENY ST \ BISHOP ST,Ingleside,Portola,37.71892929,-122.4040527
9/11/24,19:18,2024,Wednesday,1447022,240572746,Assault,Simple Assault,Battery,MARY ST \ MISSION ST,Southern,South of Market,37.78211975,-122.4072571
12/11/24,9:45,2024,Wednesday,1447051,240767947,Assault,Simple Assault,Battery,GOLDEN GATE AVE \ POLK ST,Tenderloin,Tenderloin,37.78123474,-122.418808
12/11/24,23:30,2024,Wednesday,1447058,240766080,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",18TH ST \ CASTRO ST,Mission,Castro/Upper Market,37.76088715,-122.4349976
12/11/24,15:15,2024,Wednesday,1447069,240768092,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",17TH ST \ UTAH ST,Mission,Mission,37.76454926,-122.4064255
12/11/24,17:00,2024,Wednesday,1447101,246159136,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FRANKLIN ST \ GOLDEN GATE AVE,Northern,Western Addition,37.78082275,-122.4220886
12/11/24,18:30,2024,Wednesday,1447151,240768490,Assault,Simple Assault,Battery,24TH ST \ POTRERO AVE,Mission,Mission,37.75300217,-122.4063339
12/11/24,12:24,2024,Wednesday,1447163,240768779,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",POWELL ST \ SUTTER ST,Central,Nob Hill,37.78922653,-122.4085922
12/11/24,12:24,2024,Wednesday,1447163,240768779,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",POWELL ST \ SUTTER ST,Central,Nob Hill,37.78922653,-122.4085922
12/11/24,12:00,2024,Wednesday,1447167,240769006,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",OAK ST \ WEBSTER ST,Northern,Hayes Valley,37.77418137,-122.4291763
12/11/24,0:38,2024,Wednesday,1447168,240768848,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",BELGRAVE AVE \ STANYAN ST,Park,Inner Sunset,37.75947189,-122.4515533
11/13/24,22:00,2024,Wednesday,1447204,246159158,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",FRANKLIN ST \ PINE ST,Northern,Western Addition,37.78920364,-122.4237823
12/11/24,12:00,2024,Wednesday,1447255,240769595,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",42ND AVE \ CABRILLO ST,Richmond,Outer Richmond,37.77360535,-122.502533
11/20/24,2:08,2024,Wednesday,1445442,240754916,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",VAN NESS AVE \ WILLOW ST,Northern,Tenderloin,37.78337097,-122.4208298
12/4/24,19:15,2024,Wednesday,1445444,246156267,Malicious Mischief,Other,"Phone Calls, Harassing",ENTERPRISE ST \ FOLSOM ST,Mission,Mission,37.76470566,-122.4152527
11/27/24,22:15,2024,Wednesday,1445446,246156239,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",22ND ST \ DOUGLASS ST,Mission,Noe Valley,37.75422668,-122.4387817
12/4/24,19:10,2024,Wednesday,1445450,246156405,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",CAPITOL AVE \ OCEAN AVE,Taraval,West of Twin Peaks,37.72453308,-122.4592133
12/4/24,2:00,2024,Wednesday,1445457,246156342,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",SHIELDS ST \ VERNON ST,Taraval,Oceanview/Merced/Ingleside,37.71789932,-122.4680328
12/4/24,19:30,2024,Wednesday,1445460,246156126,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",AVERY ST \ POST ST,Northern,Japantown,37.78504944,-122.4339066
12/4/24,16:00,2024,Wednesday,1445509,240755362,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",04TH AVE \ LINCOLN WAY,Park,Golden Gate Park,37.76616287,-122.4610901
11/13/24,21:13,2024,Wednesday,1445522,240755425,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",LIBERTY ST \ VALENCIA ST,Mission,Mission,37.75770187,-122.421196
12/4/24,0:00,2024,Wednesday,1445537,240753388,Assault,Simple Assault,Battery,FOLSOM ST \ FREMONT ST,Southern,Financial District/South Beach,37.7879982,-122.3936005
12/4/24,10:50,2024,Wednesday,1445583,246156455,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",47TH AVE \ FULTON ST,Richmond,Outer Richmond,37.77149582,-122.5077515
12/4/24,2:00,2024,Wednesday,1445584,246156518,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",CARROLL AVE \ KEITH ST,Bayview,Bayview Hunters Point,37.72497177,-122.3933563
12/4/24,11:16,2024,Wednesday,1445585,246156546,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",DUNSMUIR ST \ SWEENY ST,Bayview,Portola,37.73104095,-122.4143677
12/4/24,18:00,2024,Wednesday,1445588,246156530,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",PRINCETON ST \ WAYLAND ST,Bayview,McLaren Park,37.72359848,-122.4139557
11/6/24,21:00,2024,Wednesday,1445600,240756047,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",BRAZIL AVE \ LISBON ST,Ingleside,Excelsior,37.72354889,-122.4324341
12/4/24,14:52,2024,Wednesday,1445608,240751166,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",GOUGH ST \ STEVENSON ST,Southern,Mission,37.77264023,-122.4214401
12/4/24,17:15,2024,Wednesday,1445614,240756188,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, Attempted",GOUGH ST \ GROVE ST,Northern,Hayes Valley,37.77781677,-122.4231644
12/4/24,12:58,2024,Wednesday,1445661,240756677,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",GEARY ST \ STOCKTON ST,Central,Financial District/South Beach,37.78756714,-122.4065933
12/4/24,22:00,2024,Wednesday,1445664,246156524,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",MARIPOSA ST \ MISSISSIPPI ST,Bayview,Potrero Hill,37.76396561,-122.3947067
12/4/24,21:00,2024,Wednesday,1445675,240756439,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",FRANCISCO ST \ MIDWAY ST,Central,North Beach,37.8052063,-122.4093018
12/4/24,0:00,2024,Wednesday,1445802,240757841,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",33RD AVE \ ULLOA ST,Taraval,Sunset/Parkside,37.74052048,-122.4905624
12/4/24,3:07,2024,Wednesday,1445824,240749531,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",05TH AVE \ CLEMENT ST,Richmond,Inner Richmond,37.7829895,-122.4633484
12/4/24,3:07,2024,Wednesday,1445827,240749531,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",05TH AVE \ CLEMENT ST,Richmond,Inner Richmond,37.7829895,-122.4633484
12/4/24,10:00,2024,Wednesday,1445828,240758112,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",ANZA ST \ COOK ST,Park,Lone Mountain/USF,37.78049088,-122.4518661
11/27/24,15:00,2024,Wednesday,1445855,240758366,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",BYXBEE ST \ GARFIELD ST,Taraval,Oceanview/Merced/Ingleside,37.71965408,-122.4698486
12/4/24,22:00,2024,Wednesday,1445974,246157168,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",04TH ST \ CHINA BASIN ST,Southern,Mission Bay,37.77189636,-122.3912811
12/4/24,10:06,2024,Wednesday,1445982,240678532,Malicious Mischief,Other,"Phone Calls, Harassing",08TH ST \ MISSION ST,Southern,South of Market,37.77745819,-122.4131546
12/4/24,17:40,2024,Wednesday,1446010,240759665,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",NORTH POINT ST \ WEBSTER ST,Northern,Marina,37.80382156,-122.4351654
12/4/24,11:15,2024,Wednesday,1446086,240760333,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",BAY ST \ CERVANTES BLVD \ FILLMORE ST,Northern,Marina,37.80262756,-122.4366913
12/4/24,14:27,2024,Wednesday,1446094,246156897,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/4/24,18:00,2024,Wednesday,1446113,246157152,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",BONIFACIO ST \ MABINI ST,Southern,South of Market,37.78221512,-122.3998337
12/11/24,9:15,2024,Wednesday,1447413,246159562,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",MARTIN LUTHER KING JR DR \ MUSIC CONCOURSE DR,Richmond,Golden Gate Park,37.76877594,-122.468338
12/11/24,16:15,2024,Wednesday,1447423,246159926,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",DARTMOUTH ST \ SILLIMAN ST,Bayview,Portola,37.72917175,-122.4129868
12/11/24,23:00,2024,Wednesday,1447452,240771255,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, <$50",ESMERALDA AVE \ PROSPECT AVE,Ingleside,Bernal Heights,37.74367905,-122.4185562
12/11/24,9:00,2024,Wednesday,1447455,240771330,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",14TH AVE \ IRVING ST,Taraval,Inner Sunset,37.76380157,-122.4716644
11/27/24,15:00,2024,Wednesday,1447477,240771471,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",BUSH ST \ JONES ST,Central,Nob Hill,37.78952789,-122.4137268
12/4/24,0:00,2024,Wednesday,1447589,240772441,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",DOLPHIN CT \ KIRKWOOD AVE,Bayview,Bayview Hunters Point,37.7277565,-122.3716431
11/6/24,17:00,2024,Wednesday,1447614,240772708,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",CLINTON PARK \ DOLORES ST,Mission,Castro/Upper Market,37.76898193,-122.426712
12/11/24,15:51,2024,Wednesday,1447659,240773160,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",19TH AVE \ CABRILLO ST,Richmond,Outer Richmond,37.77473068,-122.4778976
12/4/24,15:00,2024,Wednesday,1447671,240773267,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",MISSION BAY BLVD \ TERRY A FRANCOIS BLVD,Southern,Mission Bay,37.77083969,-122.3864517
12/11/24,23:04,2024,Wednesday,1447732,246160309,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",BUCHANAN ST \ CLAY ST,Northern,Pacific Heights,37.79113007,-122.4309158
12/11/24,17:30,2024,Wednesday,1447744,246160359,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",LAGUNA ST \ NORTH POINT ST,Northern,Marina,37.804245,-122.4318771
12/11/24,17:00,2024,Wednesday,1447751,246160387,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",TURK ST \ VAN NESS AVE,Northern,Western Addition,37.78195953,-122.420639
11/27/24,14:40,2024,Wednesday,1447823,240774522,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",19TH AVE \ SLOAT BLVD,Taraval,Sunset/Parkside,37.73462677,-122.4751053
10/30/24,23:59,2024,Wednesday,1447836,240774691,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",46TH AVE \ JUDAH ST,Taraval,Sunset/Parkside,37.76042557,-122.505928
10/30/24,23:59,2024,Wednesday,1447841,240774704,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",46TH AVE \ JUDAH ST,Taraval,Sunset/Parkside,37.76042557,-122.505928
12/11/24,22:00,2024,Wednesday,1447847,246160343,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",GOUGH ST \ GROVE ST,Northern,Hayes Valley,37.77781677,-122.4231644
12/11/24,23:00,2024,Wednesday,1447857,246160321,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",FRANKLIN ST \ IVY ST,Northern,Hayes Valley,37.77756119,-122.4214249
12/4/24,4:09,2024,Wednesday,1447860,246160412,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",POLK ST \ SUTTER ST,Northern,Nob Hill,37.78775787,-122.4201126
12/11/24,22:51,2024,Wednesday,1447864,240766610,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",CLAY ST \ POLK ST,Northern,Russian Hill,37.7923851,-122.421051
12/4/24,10:30,2024,Wednesday,1447887,240754314,Assault,Simple Assault,Battery with Serious Injuries,17TH ST \ HARTFORD ST,Southern,Castro/Upper Market,37.76255035,-122.4340591
12/11/24,20:00,2024,Wednesday,1448009,246160826,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",EDDY ST \ FILLMORE ST,Northern,Western Addition,37.78142929,-122.4323273
12/11/24,19:30,2024,Wednesday,1448014,246161028,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",03RD ST \ MINNA ST,Southern,Financial District/South Beach,37.78582764,-122.4014893
11/20/24,18:30,2024,Wednesday,1448030,246152077,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",BAYSIDE VILLAGE PL \ DELANCEY ST,Southern,Financial District/South Beach,37.78412247,-122.3904953
11/13/24,10:00,2024,Wednesday,1448045,240776108,Larceny Theft,Larceny Theft - Other,"Theft, From Person, <$50 (other than Pickpocket)",EDDY ST \ LEAVENWORTH ST,Tenderloin,Tenderloin,37.78372192,-122.414238
12/11/24,17:00,2024,Wednesday,1448146,246160939,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",COLE ST \ FELL ST,Park,Golden Gate Park,37.77236938,-122.4507904
12/11/24,7:00,2024,Wednesday,1448160,246160995,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",BOARDMAN PL \ FARGO PL,Southern,South of Market,37.77470779,-122.4030762
12/11/24,2:00,2024,Wednesday,1448162,246160901,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",06TH ST \ SHIPLEY ST,Southern,South of Market,37.77806854,-122.4050674
12/11/24,8:29,2024,Wednesday,1448203,240777372,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",LEAVENWORTH ST \ MCALLISTER ST,Tenderloin,Tenderloin,37.78092575,-122.4136734
12/18/24,0:25,2024,Wednesday,1448246,240777946,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",BAKER ST \ CALIFORNIA ST,Richmond,Pacific Heights,37.78764725,-122.4437561
12/18/24,0:28,2024,Wednesday,1448247,240777952,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",18TH ST \ VALENCIA ST,Mission,Mission,37.76169968,-122.4215775
12/18/24,0:28,2024,Wednesday,1448247,240777952,Malicious Mischief,Vandalism,"Vandalism or Graffiti Tools, Possession",18TH ST \ VALENCIA ST,Mission,Mission,37.76169968,-122.4215775
12/18/24,0:47,2024,Wednesday,1448254,240777968,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",20TH AVE \ TARAVAL ST,Taraval,Sunset/Parkside,37.74300385,-122.4767609
12/18/24,3:17,2024,Wednesday,1448260,240778041,Assault,Simple Assault,Battery,JONES ST \ OFARRELL ST,Tenderloin,Tenderloin,37.78578949,-122.4129715
12/18/24,8:00,2024,Wednesday,1448289,240778198,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/18/24,7:47,2024,Wednesday,1448324,240778223,Larceny Theft,Larceny Theft - Other,Embezzlement from Dependent or Elder Adult by Caretaker,CLARION ALY \ VALENCIA ST,Mission,Mission,37.76291656,-122.4216919
12/18/24,9:00,2024,Wednesday,1448328,240778790,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",CORBETT AVE \ CORBIN PL,Park,Castro/Upper Market,37.76172256,-122.4428787
12/18/24,10:34,2024,Wednesday,1448331,240778659,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",ALVARADO ST \ DIAMOND ST,Mission,Noe Valley,37.75354004,-122.4365234
12/18/24,10:35,2024,Wednesday,1448336,240778609,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",JACK LONDON ALY \ TABER PL,Southern,Financial District/South Beach,37.78194046,-122.3944092
12/18/24,10:44,2024,Wednesday,1448337,240778615,Assault,Simple Assault,Battery,SCOTT ST \ TURK ST,Northern,Western Addition,37.77986908,-122.4370728
12/18/24,10:44,2024,Wednesday,1448337,240778615,Assault,Simple Assault,Battery with Serious Injuries,SCOTT ST \ TURK ST,Northern,Western Addition,37.77986908,-122.4370728
12/18/24,10:44,2024,Wednesday,1448339,240778762,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, <$50",RALSTON ST \ SARGENT ST,Taraval,Oceanview/Merced/Ingleside,37.71609879,-122.4689178
12/18/24,7:45,2024,Wednesday,1448344,240778803,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",08TH ST \ MISSION ST,Southern,South of Market,37.77745819,-122.4131546
12/18/24,11:00,2024,Wednesday,1448345,240778831,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",AMADOR ST \ ILLINOIS ST,Central,Bayview Hunters Point,37.74575806,-122.3860626
12/18/24,12:30,2024,Wednesday,1448349,240778922,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",MARKET ST \ RESERVOIR ST,Mission,Castro/Upper Market,37.76877213,-122.4274597
12/18/24,11:44,2024,Wednesday,1448350,240778825,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",11TH ST \ MINNA ST,Southern,South of Market,37.77390671,-122.4165726
12/18/24,9:40,2024,Wednesday,1448358,240778518,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/18/24,13:37,2024,Wednesday,1448362,240779005,Malicious Mischief,Vandalism,"Malicious Mischief, Adult Suspect",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
12/18/24,13:37,2024,Wednesday,1448362,240779005,Malicious Mischief,Vandalism,"Malicious Mischief, Graffiti, Real or Personal Property",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
12/18/24,13:37,2024,Wednesday,1448362,240779005,Malicious Mischief,Vandalism,"Vandalism or Graffiti Tools, Possession",CATHERINE CT \ MISSION ST,Mission,Mission,37.7582016,-122.419014
12/18/24,9:10,2024,Wednesday,1448364,240778370,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",BOSWORTH ST \ DIAMOND ST,Ingleside,Glen Park,37.73355103,-122.4341431
12/18/24,12:40,2024,Wednesday,1448374,240779077,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",46TH AVE \ TARAVAL ST,Taraval,Sunset/Parkside,37.74176407,-122.5046234
12/18/24,16:10,2024,Wednesday,1448386,240759740,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",FILLMORE ST \ TURK ST,Northern,Western Addition,37.78049469,-122.4321442
8/21/24,19:00,2024,Wednesday,1448387,240779293,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",HAIGHT ST \ STEINER ST,Northern,Haight Ashbury,37.77189636,-122.4320908
12/18/24,15:00,2024,Wednesday,1448390,240779328,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",18TH ST \ ALABAMA ST,Mission,Mission,37.76164246,-122.4120483
12/18/24,16:13,2024,Wednesday,1448397,240779334,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",JONES ST \ TURK ST,Tenderloin,Tenderloin,37.78300476,-122.4124146
12/18/24,15:20,2024,Wednesday,1448403,240779425,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",CASTRO ST \ JERSEY ST,Mission,Noe Valley,37.75049591,-122.4340057
12/18/24,10:40,2024,Wednesday,1448411,240779522,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",GREEN ST \ THE EMBARCADERO,Central,Financial District/South Beach,37.80089569,-122.3991318
12/18/24,16:20,2024,Wednesday,1448418,240779431,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",POST ST \ VAN NESS AVE,Northern,Western Addition,37.78661728,-122.4215698
12/18/24,18:40,2024,Wednesday,1448427,240779685,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",FRANCISCO ST \ TAYLOR ST,Central,North Beach,37.80448151,-122.4150543
12/18/24,15:22,2024,Wednesday,1448429,240779209,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",CASHMERE ST \ HILLVIEW CT,Bayview,Bayview Hunters Point,37.73601532,-122.3847427
12/18/24,18:00,2024,Wednesday,1448430,240779607,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",ARGUELLO BLVD \ GEARY BLVD,Richmond,Lone Mountain/USF,37.78125763,-122.4588623
12/18/24,9:15,2024,Wednesday,1448436,240779641,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",14TH ST \ VALENCIA ST,Mission,Mission,37.76813889,-122.4221954
12/18/24,9:15,2024,Wednesday,1448436,240779641,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",14TH ST \ VALENCIA ST,Mission,Mission,37.76813889,-122.4221954
12/18/24,14:40,2024,Wednesday,1448437,240779497,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",ULLOA ST \ WEST PORTAL AVE,Taraval,West of Twin Peaks,37.7408905,-122.4658279
12/18/24,18:52,2024,Wednesday,1448438,240779691,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",MASON ST \ OFARRELL ST,Tenderloin,Tenderloin,37.78620148,-122.4096832
12/18/24,18:52,2024,Wednesday,1448438,240779691,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",MASON ST \ OFARRELL ST,Tenderloin,Tenderloin,37.78620148,-122.4096832
12/18/24,16:45,2024,Wednesday,1448445,240779447,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",LAGUNA ST \ SUTTER ST,Northern,Japantown,37.78671265,-122.4283371
12/18/24,18:28,2024,Wednesday,1448447,240779776,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",19TH AVE \ BUCKINGHAM WAY,Taraval,Lakeshore,37.72569275,-122.4751053
12/18/24,19:49,2024,Wednesday,1448448,240779817,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",MOULTON ST \ WEBSTER ST,Northern,Marina,37.79962921,-122.4343185
12/18/24,17:20,2024,Wednesday,1448449,240779895,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",OFARRELL ST \ STOCKTON ST,Tenderloin,Financial District/South Beach,37.78661346,-122.4064026
12/18/24,17:20,2024,Wednesday,1448453,240779572,Assault,Simple Assault,Battery,04TH ST \ HOWARD ST,Southern,Financial District/South Beach,37.78326035,-122.40271
12/18/24,20:20,2024,Wednesday,1448454,240779914,Assault,Simple Assault,Battery,24TH ST \ OSAGE ALY,Mission,Mission,37.7522049,-122.419014
12/18/24,20:20,2024,Wednesday,1448454,240779914,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",24TH ST \ OSAGE ALY,Mission,Mission,37.7522049,-122.419014
12/18/24,11:10,2024,Wednesday,1448455,240779873,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",NORTH POINT ST \ POLK ST,Central,Russian Hill,37.80528641,-122.4236526
12/18/24,20:24,2024,Wednesday,1448456,240779845,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",FRANKLIN ST \ PETER YORKE WAY \ POST ST,Northern,Western Addition,37.78640366,-122.4232101
12/18/24,15:45,2024,Wednesday,1448457,240779801,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",STONECREST DR \ WINSTON DR,Taraval,West of Twin Peaks,37.72688675,-122.4742355
12/18/24,20:30,2024,Wednesday,1448458,240779889,Assault,Simple Assault,Battery,ESMERALDA AVE \ HOLLADAY AVE,Bayview,Bernal Heights,37.74335098,-122.4067078
12/18/24,20:30,2024,Wednesday,1448458,240779889,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",ESMERALDA AVE \ HOLLADAY AVE,Bayview,Bernal Heights,37.74335098,-122.4067078
12/18/24,18:47,2024,Wednesday,1448459,240779798,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",POLK ST \ POST ST,Northern,Tenderloin,37.78682709,-122.4199295
12/18/24,21:45,2024,Wednesday,1448472,240779936,Assault,Simple Assault,Battery,OCTAVIA ST \ PINE ST,Northern,Pacific Heights,37.78878784,-122.427063
12/18/24,21:45,2024,Wednesday,1448472,240779936,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",OCTAVIA ST \ PINE ST,Northern,Pacific Heights,37.78878784,-122.427063
12/18/24,16:35,2024,Wednesday,1448475,240779390,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",MISSION ST \ RUSSIA AVE,Ingleside,Excelsior,37.72157669,-122.437149
12/18/24,23:58,2024,Wednesday,1448477,240780024,Assault,Simple Assault,Battery,15TH ST \ MISSION ST,Mission,Mission,37.76667404,-122.4198227
12/18/24,22:00,2024,Wednesday,1448478,240780046,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",12TH ST \ ISIS ST,Mission,Mission,37.77061081,-122.4143448
12/18/24,7:42,2024,Wednesday,1448581,240651118,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",SAN JOSE AVE \ SERGEANT JOHN V YOUNG ST,Ingleside,Outer Mission,37.72498703,-122.4430695
12/18/24,22:00,2024,Wednesday,1448583,240780682,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",NEY ST \ TRUMBULL ST,Ingleside,Excelsior,37.7308197,-122.4232407
12/18/24,13:42,2024,Wednesday,1448586,240780808,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",08TH ST \ STEVENSON ST,Tenderloin,South of Market,37.7782402,-122.4141464
12/18/24,15:00,2024,Wednesday,1448587,240780717,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",03RD ST \ DONNER AVE,Bayview,Bayview Hunters Point,37.7246933,-122.3945313
