Incident Date,Incident Time,Incident Year,Incident Day of Week,Incident ID,Incident Number,Incident Category,Incident Subcategory,Incident Description,Intersection,Police District,Analysis Neighborhood,Latitude,Longitude
12/9/24,13:50,2024,Monday,1446160,240760468,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",OPHIR ALY \ POST ST,Central,Nob Hill,37.78774261,-122.412735
12/9/24,16:45,2024,Monday,1446161,240760838,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",LANE ST \ VAN DYKE AVE,Bayview,Bayview Hunters Point,37.72916031,-122.3924179
12/9/24,17:03,2024,Monday,1446163,240760844,Assault,Simple Assault,Battery,BUSH ST \ GOUGH ST,Northern,Western Addition,37.78807068,-122.4252396
12/9/24,17:40,2024,Monday,1446167,240760913,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",15TH ST \ SHARON ST,Mission,Castro/Upper Market,37.76606369,-122.429924
11/25/24,4:05,2024,Monday,1448501,246161379,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ELM ST \ GOUGH ST,Northern,Western Addition,37.78107834,-122.4238281
12/16/24,20:30,2024,Monday,1448502,246161385,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FILLMORE ST \ GREEN ST,Northern,Marina,37.79615784,-122.4353027
12/9/24,17:15,2024,Monday,1446172,240760866,Assault,Simple Assault,Battery,17TH ST \ CASTRO ST \ MARKET ST,Mission,Castro/Upper Market,37.76267242,-122.4351883
12/9/24,18:45,2024,Monday,1446178,240761137,Assault,Simple Assault,Battery,DAVIS CT \ DAVIS ST \ JACKSON ST,Central,Financial District/South Beach,37.79709244,-122.3983307
12/9/24,18:00,2024,Monday,1446181,240761096,Assault,Simple Assault,Battery,ARGUELLO BLVD \ GOLDEN GATE AVE,Richmond,Lone Mountain/USF,37.77619171,-122.4585037
12/9/24,16:05,2024,Monday,1446182,240670679,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",16TH ST \ FLORIDA ST,Mission,Mission,37.76554871,-122.4114532
12/9/24,19:15,2024,Monday,1446183,240761143,Malicious Mischief,Other,"Phone Calls, Harassing",FILLMORE ST \ HAIGHT ST,Northern,Hayes Valley,37.77210999,-122.4304352
12/9/24,18:36,2024,Monday,1446186,240760979,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",15TH ST \ SHARON ST,Mission,Castro/Upper Market,37.76606369,-122.429924
12/9/24,18:41,2024,Monday,1446187,240761046,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",15TH ST \ SHARON ST,Mission,Castro/Upper Market,37.76606369,-122.429924
12/9/24,19:05,2024,Monday,1446188,240761115,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",15TH ST \ SHARON ST,Mission,Castro/Upper Market,37.76606369,-122.429924
12/9/24,18:44,2024,Monday,1446192,240761018,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",DUBOCE AVE \ FILLMORE ST,Ingleside,Castro/Upper Market,37.76940918,-122.4299088
12/9/24,19:15,2024,Monday,1446193,240759665,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",NORTH POINT ST \ WEBSTER ST,Northern,Marina,37.80382156,-122.4351654
12/9/24,19:54,2024,Monday,1446194,240761159,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",MARKET ST \ RESERVOIR ST,Mission,Castro/Upper Market,37.76877213,-122.4274597
12/9/24,18:55,2024,Monday,1446198,240761109,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",GEARY ST \ LARKIN ST,Central,Tenderloin,37.78610229,-122.4180908
12/9/24,19:00,2024,Monday,1446199,240761080,Assault,Simple Assault,Battery,06TH ST \ STEVENSON ST,Tenderloin,South of Market,37.78175354,-122.4096909
12/9/24,15:20,2024,Monday,1446201,240761024,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",24TH ST \ POTRERO AVE,Mission,Mission,37.75300217,-122.4063339
12/9/24,19:39,2024,Monday,1446203,240761187,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",MARKET ST \ RESERVOIR ST,Mission,Castro/Upper Market,37.76877213,-122.4274597
12/9/24,9:00,2024,Monday,1446204,240761303,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",CHENERY ST \ RANDALL ST,Ingleside,Glen Park,37.73979568,-122.4255753
12/9/24,21:30,2024,Monday,1446205,240761319,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",14TH ST \ VALENCIA ST,Mission,Mission,37.76813889,-122.4221954
12/9/24,18:24,2024,Monday,1446209,240761002,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",MARKET ST \ RESERVOIR ST,Mission,Castro/Upper Market,37.76877213,-122.4274597
12/9/24,14:00,2024,Monday,1446210,240761165,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",BAY ST \ MASON ST,Central,North Beach,37.80561829,-122.4136047
12/9/24,20:58,2024,Monday,1446213,240761290,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",FULTON ST \ STEINER ST,Northern,Western Addition,37.77748871,-122.4332199
12/9/24,19:15,2024,Monday,1446214,240761284,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",HARRISON ST \ RIPLEY ST,Ingleside,Bernal Heights,37.74426651,-122.4113617
12/9/24,20:30,2024,Monday,1446215,240761262,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",GRANT AVE \ JACK KEROUAC ALY,Central,Chinatown,37.79747009,-122.4069443
12/9/24,10:28,2024,Monday,1446217,240758736,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",09TH ST \ FOLSOM ST,Southern,South of Market,37.77376938,-122.4116135
12/9/24,17:30,2024,Monday,1446218,240711358,Assault,Simple Assault,Battery,04TH ST \ ELLIS ST \ MARKET ST \ STOCKTON ST,Tenderloin,South of Market,37.78574371,-122.4058304
12/9/24,9:30,2024,Monday,1446220,240761347,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",BAY ST \ THE EMBARCADERO,Central,North Beach,37.80667496,-122.4056625
12/9/24,22:54,2024,Monday,1446224,240761381,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",FULTON ST \ LARKIN ST,Northern,Tenderloin,37.77958298,-122.4167709
12/9/24,11:50,2024,Monday,1447352,246159772,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",ANZAVISTA AVE \ VEGA ST,Park,Lone Mountain/USF,37.78012466,-122.4454422
12/9/24,6:45,2024,Monday,1447353,246159788,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",CASTRO ST \ DUBOCE AVE,Park,Haight Ashbury,37.76905823,-122.435791
12/16/24,20:00,2024,Monday,1448518,246161539,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",LAKEVIEW AVE \ MARGARET AVE,Taraval,Oceanview/Merced/Ingleside,37.71737671,-122.4526443
12/16/24,19:00,2024,Monday,1448523,246161448,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",23RD ST \ TREAT AVE,Mission,Mission,37.75416565,-122.4131393
12/16/24,0:10,2024,Monday,1448527,240775025,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",DOLORES ST \ DORLAND ST,Mission,Castro/Upper Market,37.76216125,-122.4261475
9/23/24,13:31,2024,Monday,1448529,246160133,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",06TH ST \ GOLDEN GATE AVE \ MARKET ST \ TAYLOR ST,Tenderloin,South of Market,37.78223038,-122.4102936
12/9/24,23:35,2024,Monday,1446232,240761422,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",25TH ST \ SHOTWELL ST,Mission,Mission,37.75083542,-122.4150162
12/9/24,21:40,2024,Monday,1446238,240761375,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",GUERRERO ST \ LAGUNA ST \ MARKET ST,Southern,Mission,37.77074814,-122.4248505
11/18/24,14:00,2024,Monday,1446287,246157958,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CLAY ST \ WETMORE ST,Central,Nob Hill,37.79374695,-122.4103622
11/18/24,14:30,2024,Monday,1446298,240718326,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",MARKET ST \ POWELL ST,Tenderloin,Financial District/South Beach,37.78456116,-122.4073334
12/9/24,23:00,2024,Monday,1446311,240761682,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FELL ST \ GOUGH ST,Northern,Hayes Valley,37.77595139,-122.4227905
12/9/24,22:00,2024,Monday,1446315,240761739,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",BUCHANAN ST \ BUSH ST,Northern,Pacific Heights,37.78744125,-122.4301682
12/9/24,14:00,2024,Monday,1446318,240761789,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",HILL ST \ VALENCIA ST,Mission,Mission,37.75610352,-122.4210434
12/9/24,22:30,2024,Monday,1446321,240761808,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",SACRAMENTO ST \ SPRUCE ST,Richmond,Presidio Heights,37.78734589,-122.4535904
12/9/24,16:00,2024,Monday,1446322,240761858,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, <$50",04TH ST \ CHINA BASIN ST,Southern,Mission Bay,37.77189636,-122.3912811
12/9/24,21:20,2024,Monday,1446324,240761820,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",ARELIOUS WALKER DR \ FITZGERALD AVE,Bayview,Bayview Hunters Point,37.71779633,-122.3856964
12/9/24,16:20,2024,Monday,1446336,240762038,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",GONZALEZ DR \ RIVAS AVE,Taraval,Lakeshore,37.7175293,-122.4815445
12/9/24,18:00,2024,Monday,1446346,240762050,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",OCEAN AVE \ WOODACRE DR,Taraval,West of Twin Peaks,37.73167038,-122.4732056
12/9/24,23:00,2024,Monday,1446350,240762157,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",HYDE ST \ TURK ST,Tenderloin,Tenderloin,37.78258514,-122.4156952
12/9/24,16:33,2024,Monday,1446374,240762179,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",EDDY ST \ POWELL ST,Tenderloin,Tenderloin,37.78469849,-122.4076996
12/9/24,22:00,2024,Monday,1446382,240762408,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",FITZGERALD AVE \ JENNINGS ST,Bayview,Bayview Hunters Point,37.72203445,-122.3931732
12/9/24,10:25,2024,Monday,1446403,246158467,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",CAPITOL AVE \ OCEAN AVE,Taraval,West of Twin Peaks,37.72453308,-122.4592133
11/25/24,0:00,2024,Monday,1446408,246158100,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",HOTALING PL \ JACKSON ST,Central,Chinatown,37.79648972,-122.402916
12/9/24,13:01,2024,Monday,1446409,246158473,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",25TH AVE \ NORIEGA ST,Taraval,Sunset/Parkside,37.75395584,-122.4829025
11/18/24,9:00,2024,Monday,1446416,240762232,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",03RD ST \ MINNA ST,Southern,Financial District/South Beach,37.78582764,-122.4014893
11/25/24,19:10,2024,Monday,1446426,246158144,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BEACH ST \ GRANT AVE \ THE EMBARCADERO,Central,North Beach,37.80810928,-122.40905
12/9/24,19:30,2024,Monday,1446457,240762577,Assault,Simple Assault,Battery with Serious Injuries,JENNINGS ST \ REVERE AVE,Bayview,Bayview Hunters Point,37.72954178,-122.3864212
12/9/24,19:00,2024,Monday,1446458,240762856,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",22ND ST \ HARRISON ST,Mission,Mission,37.75583267,-122.4122009
12/9/24,20:00,2024,Monday,1446459,240762903,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BUSH ST \ LARKIN ST,Central,Nob Hill,37.78890991,-122.4186554
12/9/24,13:00,2024,Monday,1446461,240752926,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",DELLBROOK AVE \ OLYMPIA WAY,Park,Twin Peaks,37.75121307,-122.4529266
12/9/24,15:00,2024,Monday,1446534,240763387,Motor Vehicle Theft,Motor Vehicle Theft (Attempted),"Vehicle, Stolen, Attempted",GREENWICH ST \ JONES ST,Central,Russian Hill,37.80147934,-122.4161301
12/9/24,17:30,2024,Monday,1446545,240763694,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",OFARRELL ST \ POWELL ST,Central,Tenderloin,37.78641129,-122.4080353
12/9/24,16:00,2024,Monday,1446582,246158718,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",25TH ST \ BALMY ST,Mission,Mission,37.75099945,-122.4123154
12/9/24,18:40,2024,Monday,1446589,246158360,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",FRANKLIN ST \ HAYES ST,Northern,Hayes Valley,37.77709198,-122.4213333
12/9/24,2:00,2024,Monday,1446590,246158809,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",38TH AVE \ SHORE VIEW AVE,Richmond,Outer Richmond,37.78052902,-122.4987411
12/9/24,8:15,2024,Monday,1446601,246158859,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",CALIFORNIA ST \ PALM AVE,Richmond,Presidio Heights,37.78582382,-122.4580612
12/9/24,13:15,2024,Monday,1446615,240760305,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, <$50",POMONA ST \ THORNTON AVE,Bayview,Bayview Hunters Point,37.73085403,-122.3936462
12/9/24,12:00,2024,Monday,1446654,240764460,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",24TH AVE \ RIVERA ST,Taraval,Sunset/Parkside,37.74654388,-122.481308
1/1/24,8:00,2024,Monday,1446660,240764476,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",SAN JOSE AVE \ SERGEANT JOHN V YOUNG ST,Out of SF,Outer Mission,37.72498703,-122.4430695
11/25/24,23:00,2024,Monday,1446682,240745460,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",04TH ST \ KING ST,Southern,Mission Bay,37.77633286,-122.3940353
12/9/24,1:00,2024,Monday,1446708,246158815,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",07TH AVE \ JUDAH ST,Richmond,Inner Sunset,37.76226807,-122.4640427
12/9/24,10:00,2024,Monday,1446712,246158627,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",HARRISON ST \ LAPU-LAPU ST,Southern,South of Market,37.78179932,-122.3983383
12/9/24,7:45,2024,Monday,1446713,246158279,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",OAK ST \ PIERCE ST,Northern,Hayes Valley,37.77354813,-122.4341125
12/9/24,0:00,2024,Monday,1446714,246158207,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BUCHANAN ST \ CALIFORNIA ST,Northern,Pacific Heights,37.78932571,-122.4305496
12/9/24,16:34,2024,Monday,1446719,246158724,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",DIVISADERO ST \ LOMBARD ST,Northern,Marina,37.79899979,-122.4426498
12/9/24,8:00,2024,Monday,1446723,246158213,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",FILLMORE ST \ NORTH POINT ST,Northern,Marina,37.80360413,-122.4368896
12/9/24,1:00,2024,Monday,1446726,246158263,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",BAKER ST \ BEACH ST,Northern,Marina,37.80328369,-122.446907
12/9/24,6:00,2024,Monday,1446731,246158592,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",RIZAL ST \ TANDANG SORA,Southern,South of Market,37.78149796,-122.3998032
12/9/24,9:00,2024,Monday,1446792,240765593,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",LOCUST ST \ WASHINGTON ST,Richmond,Presidio Heights,37.78930664,-122.452301
12/9/24,18:00,2024,Monday,1446825,240765935,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",BAKER ST \ PAGE ST,Park,Haight Ashbury,37.77177811,-122.4405441
12/9/24,20:58,2024,Monday,1446854,240761290,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",FULTON ST \ STEINER ST,Northern,Western Addition,37.77748871,-122.4332199
12/9/24,22:00,2024,Monday,1446876,246159108,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",19TH ST \ SAN BRUNO AVE,Bayview,Potrero Hill,37.76079178,-122.405098
1/15/24,0:00,2024,Monday,1446891,240031786,Assault,Simple Assault,Battery,GENEVA AVE \ PARQUE DR,Ingleside,Visitacion Valley,37.70916367,-122.4228897
12/9/24,16:30,2024,Monday,1446967,246158934,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ELLIS ST \ GOUGH ST,Northern,Western Addition,37.78340149,-122.4242935
12/9/24,21:00,2024,Monday,1446971,246159114,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",22ND ST \ KANSAS ST,Bayview,Potrero Hill,37.75706863,-122.4028015
12/2/24,3:00,2024,Monday,1446975,246159001,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",14TH ST \ MISSION ST,Mission,Mission,37.7682724,-122.4199829
9/16/24,15:00,2024,Monday,1447012,240767408,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",GEARY BLVD \ WEBSTER ST,Northern,Japantown,37.78456879,-122.4312057
9/16/24,15:00,2024,Monday,1447012,240767408,Assault,Simple Assault,False Imprisonment,GEARY BLVD \ WEBSTER ST,Northern,Japantown,37.78456879,-122.4312057
12/9/24,20:30,2024,Monday,1447045,240767549,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, <$50",SUTTER ST \ TAYLOR ST,Central,Nob Hill,37.78880692,-122.4118881
12/9/24,10:58,2024,Monday,1447048,240767680,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",LEAVENWORTH ST \ UNITED NATIONS PLZ,Tenderloin,Tenderloin,37.77999115,-122.4134903
12/9/24,13:30,2024,Monday,1447103,246159374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",GONZALEZ DR \ JOSEPHA AVE,Taraval,Lakeshore,37.71601486,-122.4775009
12/9/24,6:00,2024,Monday,1447106,246159443,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",12TH AVE \ MORAGA ST,Taraval,Inner Sunset,37.75643921,-122.4690018
12/9/24,18:00,2024,Monday,1447110,246159409,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",36TH AVE \ MORAGA ST,Taraval,Sunset/Parkside,37.75530243,-122.4948196
12/2/24,1:00,2024,Monday,1447119,246159396,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",24TH AVE \ WAWONA ST,Taraval,Sunset/Parkside,37.73722076,-122.4806519
12/2/24,10:10,2024,Monday,1447123,246156370,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GARFIELD ST \ RALSTON ST,Taraval,Oceanview/Merced/Ingleside,37.7196579,-122.4689484
12/9/24,18:00,2024,Monday,1447141,240768638,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",BAKER ST \ BUENA VISTA AVE \ HAIGHT ST,Park,Haight Ashbury,37.77084732,-122.440361
12/9/24,13:19,2024,Monday,1447143,240768666,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",DIVISADERO ST \ GOLDEN GATE AVE,Park,Western Addition,37.77872467,-122.4385529
11/11/24,12:49,2024,Monday,1447183,240769062,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",TURK MURPHY LN \ VALLEJO ST,Out of SF,Chinatown,37.79844284,-122.4098816
12/9/24,13:35,2024,Monday,1447200,246159415,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",DE MONTFORT AVE \ MIRAMAR AVE,Taraval,Oceanview/Merced/Ingleside,37.7236557,-122.4581909
12/9/24,13:27,2024,Monday,1447202,246159487,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",CAPITOL AVE \ OCEAN AVE,Taraval,West of Twin Peaks,37.72453308,-122.4592133
8/12/24,11:18,2024,Monday,1447207,246159211,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",11TH AVE \ IRVING ST,Taraval,Inner Sunset,37.76394272,-122.4684525
12/9/24,12:05,2024,Monday,1447209,246159459,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",ARBALLO DR \ PINTO AVE,Taraval,Lakeshore,37.72045135,-122.483017
12/2/24,10:10,2024,Monday,1445455,246156370,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",GARFIELD ST \ RALSTON ST,Taraval,Oceanview/Merced/Ingleside,37.7196579,-122.4689484
12/2/24,14:00,2024,Monday,1445480,240754580,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",SILVER AVE \ YALE ST,Bayview,Excelsior,37.72903824,-122.4183807
12/2/24,14:20,2024,Monday,1445497,240755271,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",GOLDEN GATE AVE \ JONES ST,Tenderloin,Tenderloin,37.78207397,-122.4122238
11/4/24,22:00,2024,Monday,1445654,240756649,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",35TH AVE \ MORAGA ST,Taraval,Sunset/Parkside,37.75535202,-122.4937515
10/7/24,18:00,2024,Monday,1445709,240756865,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",DELANCEY ST \ FEDERAL ST,Southern,Financial District/South Beach,37.78441238,-122.3908539
12/2/24,13:02,2024,Monday,1445718,240757095,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, <$50",21ST AVE \ LINCOLN WAY,Taraval,Sunset/Parkside,37.76535034,-122.4794006
12/2/24,9:30,2024,Monday,1445795,240756536,Burglary,Burglary - Residential,"Burglary, Hotel Room, Unlawful Entry",09TH ST \ SHERIDAN ST,Southern,South of Market,37.77302551,-122.4106903
12/2/24,5:00,2024,Monday,1445841,240758269,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",EDDY ST \ JONES ST,Tenderloin,Tenderloin,37.78393173,-122.4125977
12/9/24,4:19,2024,Monday,1445943,240759251,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",LEAVENWORTH ST \ SUTTER ST,Central,Nob Hill,37.7883873,-122.415184
11/25/24,11:23,2024,Monday,1445950,246156988,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",NEW MONTGOMERY ST \ STEVENSON ST,Central,Financial District/South Beach,37.78826904,-122.4015121
12/2/24,12:19,2024,Monday,1445954,246156994,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",NEW MONTGOMERY ST \ STEVENSON ST,Central,Financial District/South Beach,37.78826904,-122.4015121
8/26/24,0:00,2024,Monday,1445979,246112457,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",08TH ST \ MISSION ST,Southern,South of Market,37.77745819,-122.4131546
12/9/24,7:15,2024,Monday,1445991,240759364,Assault,Simple Assault,Battery,GOLDEN GATE AVE \ JONES ST,Tenderloin,Tenderloin,37.78207397,-122.4122238
